Fecha,Precipitacion,Temperatura,Caudal_Real,Inercia_3meses,Mes,Caudal_IA
1999-02-01,26.21666666666667,21.583333333333332,,31.856666666666655,2,49.710000000000015
1999-03-01,44.36333333333334,22.623333333333335,,31.204444444444437,3,42.76916666666668
1999-04-01,21.723333333333333,23.99666666666667,,30.76777777777777,4,19.76333333333333
1999-05-01,64.37333333333333,24.616666666666664,,43.48666666666666,5,30.620833333333334
1999-06-01,88.46999999999998,24.926666666666666,,58.18888888888887,6,57.44999999999998
1999-07-01,39.526666666666664,25.33,,64.12333333333332,7,32.730000000000004
1999-08-01,50.74,25.896666666666665,,59.578888888888876,8,47.49083333333334
1999-09-01,49.703333333333326,25.566666666666666,,46.65666666666666,9,34.90250000000001
1999-10-01,64.89999999999999,24.856666666666666,,55.11444444444442,10,42.57833333333335
1999-11-01,68.68,23.423333333333332,,61.094444444444434,11,66.23999999999997
1999-12-01,24.203333333333333,21.709999999999997,,52.594444444444434,12,49.14250000000002
2000-01-01,23.30333333333333,21.38333333333333,,38.728888888888875,1,46.48166666666669
2000-02-01,16.64,21.963333333333335,,21.382222222222207,2,29.540000000000006
2000-03-01,17.26666666666667,22.183333333333334,,19.069999999999986,3,28.083333333333336
2000-04-01,35.803333333333335,23.656666666666666,,23.23666666666665,4,17.409999999999997
2000-05-01,56.78,24.320000000000004,,36.61666666666665,5,26.6375
2000-06-01,24.843333333333334,25.39,,39.14222222222221,6,29.294999999999995
2000-07-01,29.39,25.953333333333333,,37.00444444444443,7,21.91333333333333
2000-08-01,47.64666666666667,25.903333333333336,,33.95999999999999,8,28.170833333333338
2000-09-01,74.99666666666667,25.24,,50.67777777777777,9,43.67
2000-10-01,56.830000000000005,24.600000000000005,,59.82444444444443,10,55.60083333333332
2000-11-01,23.583333333333332,23.616666666666664,,51.80333333333332,11,36.546666666666674
2000-12-01,29.96666666666667,23.22,,36.79333333333332,12,20.55333333333332
2001-01-01,23.44,22.22666666666667,,25.663333333333316,1,27.97583333333333
2001-02-01,17.183333333333334,22.5,,23.529999999999987,2,24.548333333333336
2001-03-01,36.50333333333333,23.2,,25.708888888888875,3,23.78916666666667
2001-04-01,36.20333333333333,23.603333333333335,,29.96333333333332,4,20.311666666666653
2001-05-01,82.60333333333334,24.313333333333333,,51.76999999999998,5,46.19583333333333
2001-06-01,30.29666666666667,25.346666666666664,,49.701111111111096,6,32.37833333333334
2001-07-01,38.76,25.733333333333334,,50.55333333333332,7,33.774166666666666
2001-08-01,38.17,26.146666666666665,,35.7422222222222,8,21.459999999999994
2001-09-01,36.82,25.64333333333333,,37.91666666666665,9,22.90833333333333
2001-10-01,50.910000000000004,25.13,,41.96666666666665,10,31.809166666666673
2001-11-01,37.669999999999995,23.56,,41.79999999999998,11,28.704999999999995
2001-12-01,43.11666666666667,23.406666666666666,,43.89888888888887,12,29.317499999999995
2002-01-01,18.060000000000002,23.093333333333334,,32.94888888888887,1,22.958333333333325
2002-02-01,18.39666666666667,22.736666666666668,,26.524444444444427,2,26.985833333333325
2002-03-01,25.986666666666668,23.37,,20.81444444444443,3,9.710833333333335
2002-04-01,49.68000000000001,23.426666666666666,,31.35444444444443,4,40.40083333333331
2002-05-01,41.800000000000004,24.7,,39.155555555555544,5,27.497499999999995
2002-06-01,76.76666666666667,25.069999999999997,,56.08222222222221,6,37.17166666666667
2002-07-01,30.76666666666667,25.813333333333333,,49.777777777777764,7,31.146666666666665
2002-08-01,44.093333333333334,25.77333333333333,,50.5422222222222,8,34.467500000000015
2002-09-01,66.82666666666667,25.30333333333333,,47.22888888888887,9,37.45166666666667
2002-10-01,38.47666666666667,24.936666666666667,,49.798888888888875,10,30.99416666666667
2002-11-01,20.113333333333333,24.91333333333333,,41.805555555555536,11,26.27166666666666
2002-12-01,28.810000000000002,23.643333333333334,,29.133333333333315,12,22.23833333333333
2003-01-01,25.926666666666666,22.94333333333333,,24.949999999999978,1,19.032499999999995
2003-02-01,15.823333333333332,23.183333333333334,,23.519999999999982,2,16.49583333333333
2003-03-01,28.916666666666668,24.14,,23.55555555555554,3,18.06083333333333
2003-04-01,69.17999999999999,23.843333333333334,,37.97333333333331,4,28.062500000000014
2003-05-01,50.00333333333333,24.956666666666663,,49.366666666666646,5,43.29999999999999
2003-06-01,43.77,25.103333333333335,,54.31777777777776,6,33.70000000000001
2003-07-01,35.29,25.543333333333333,,43.02111111111109,7,25.585833333333333
2003-08-01,62.20666666666667,25.563333333333333,,47.088888888888874,8,35.535833333333336
2003-09-01,36.42333333333333,25.546666666666667,,44.63999999999998,9,27.37833333333334
2003-10-01,82.94,25.046666666666667,,60.52333333333331,10,38.78250000000001
2003-11-01,43.45333333333334,23.92,,54.272222222222204,11,36.981666666666676
2003-12-01,70.21666666666667,22.689999999999998,,65.53666666666665,12,59.415833333333325
2004-01-01,22.613333333333333,21.92,,45.42777777777777,1,49.26583333333334
2004-02-01,20.89,22.69666666666667,,37.906666666666645,2,34.555833333333354
2004-03-01,32.21333333333333,22.923333333333336,,25.23888888888887,3,22.168333333333337
2004-04-01,61.76666666666667,23.833333333333332,,38.289999999999985,4,27.21083333333333
2004-05-01,83.24333333333334,24.346666666666664,,59.07444444444443,5,68.34249999999999
2004-06-01,35.74,25.473333333333333,,60.24999999999998,6,36.647499999999994
2004-07-01,47.74333333333333,25.546666666666667,,55.57555555555553,7,35.87750000000001
2004-08-01,32.4,25.99,,38.62777777777776,8,23.469166666666666
2004-09-01,111.02333333333333,25.356666666666666,,63.72222222222219,9,100.72666666666667
2004-10-01,45.529999999999994,24.91333333333333,,62.984444444444414,10,25.722499999999997
2004-11-01,34.973333333333336,23.176666666666666,,63.8422222222222,11,40.800000000000026
2004-12-01,35.42000000000001,23.090000000000003,,38.64111111111109,12,22.164999999999996
2005-01-01,29.24333333333333,21.89,,33.212222222222195,1,54.065
2005-02-01,12.036666666666667,21.656666666666666,,25.566666666666638,2,29.369166666666665
2005-03-01,16.576666666666668,24.50333333333333,,19.285555555555526,3,7.8725
2005-04-01,57.23333333333334,24.75666666666667,,28.61555555555553,4,27.723333333333336
2005-05-01,114.42,25.21666666666667,,62.743333333333304,5,102.59500000000001
2005-06-01,84.91666666666667,25.636666666666667,,85.52333333333331,6,76.45166666666668
2005-07-01,71.17,25.87666666666667,,90.16888888888884,7,79.815
2005-08-01,69.02,25.97666666666667,,75.03555555555552,8,44.00333333333333
2005-09-01,60.79666666666666,26.093333333333334,,66.99555555555551,9,37.060833333333335
2005-10-01,125.54333333333334,25.05666666666667,,85.11999999999996,10,128.785
2005-11-01,31.916666666666668,24.439999999999998,,72.75222222222219,11,36.877500000000005
2005-12-01,18.163333333333334,23.083333333333332,,58.541111111111086,12,47.20666666666667
2006-01-01,22.526666666666667,22.400000000000002,,24.202222222222193,1,26.27583333333333
2006-02-01,27.166666666666668,22.72,,22.61888888888886,2,24.643333333333327
2006-03-01,33.03666666666666,23.319999999999997,,27.57666666666664,3,21.707500000000003
2006-04-01,62.44,23.669999999999998,,40.88111111111108,4,26.455000000000005
2006-05-01,47.453333333333326,24.993333333333336,,47.643333333333295,5,35.869166666666665
2006-06-01,61.470000000000006,25.66,,57.12111111111108,6,41.155
2006-07-01,57.300000000000004,25.613333333333333,,55.407777777777746,7,34.155
2006-08-01,69.56333333333333,25.873333333333335,,62.77777777777775,8,37.14916666666666
2006-09-01,42.50666666666667,26.083333333333332,,56.45666666666664,9,33.35333333333335
2006-10-01,46.82333333333333,25.763333333333332,,52.96444444444441,10,34.72083333333335
2006-11-01,30.523333333333337,24.563333333333333,,39.95111111111108,11,26.646666666666665
2006-12-01,21.13,23.74333333333333,,32.825555555555525,12,21.43583333333333
2007-01-01,19.663333333333334,22.743333333333336,,23.772222222222194,1,18.165
2007-02-01,20.76,23.593333333333334,,20.51777777777774,2,8.174166666666666
2007-03-01,70.44333333333333,23.52,,36.95555555555552,3,26.855
2007-04-01,39.983333333333334,24.299999999999997,,43.728888888888854,4,24.31666666666667
2007-05-01,85.30333333333333,25.076666666666668,,65.2433333333333,5,54.18083333333333
2007-06-01,48.82333333333333,25.896666666666665,,58.03666666666663,6,48.7825
2007-07-01,42.43666666666667,26.12,,58.854444444444404,7,54.33916666666665
2007-08-01,67.91000000000001,25.956666666666667,,53.056666666666636,8,35.73083333333333
2007-09-01,45.31666666666667,25.69333333333333,,51.88777777777775,9,32.20750000000001
2007-10-01,151.91,24.836666666666662,,88.37888888888885,10,136.88333333333333
2007-11-01,47.120000000000005,24.006666666666664,,81.44888888888885,11,90.91166666666673
2007-12-01,56.18666666666667,22.853333333333335,,85.07222222222218,12,127.67416666666662
2008-01-01,30.72666666666667,21.873333333333335,,44.67777777777774,1,56.74666666666665
2008-02-01,13.696666666666667,22.513333333333332,,33.536666666666626,2,38.79416666666668
2008-03-01,22.383333333333336,22.959999999999997,,22.268888888888853,3,14.147500000000003
2008-04-01,57.053333333333335,23.659999999999997,,31.044444444444405,4,27.930833333333325
2008-05-01,54.75666666666667,24.72,,44.73111111111107,5,41.56749999999999
2008-06-01,55.96666666666667,25.246666666666666,,55.92555555555552,6,49.3075
2008-07-01,27.900000000000002,26.12333333333333,,46.20777777777774,7,28.070833333333336
2008-08-01,99.33666666666666,26.243333333333336,,61.067777777777735,8,52.14333333333333
2008-09-01,118.66000000000001,25.543333333333333,,81.96555555555553,9,123.11666666666666
2008-10-01,39.08,25.143333333333334,,85.69222222222218,10,74.50916666666667
2008-11-01,45.61666666666667,23.710000000000004,,67.78555555555552,11,61.56333333333332
2008-12-01,20.65,22.439999999999998,,35.11555555555552,12,42.06000000000003
2009-01-01,25.83666666666667,22.623333333333335,,30.701111111111075,1,36.41750000000002
2009-02-01,45.4,21.939999999999998,,30.62888888888885,2,54.64000000000001
2009-03-01,36.296666666666674,21.836666666666662,,35.844444444444406,3,57.69499999999999
2009-04-01,37.970000000000006,23.76,,39.88888888888886,4,26.65916666666666
2009-05-01,99.94666666666667,24.146666666666665,,58.07111111111107,5,67.28499999999998
2009-06-01,58.35666666666666,25.23,,65.4244444444444,6,49.593333333333334
2009-07-01,38.54333333333333,26.166666666666668,,65.6155555555555,7,37.36166666666666
2009-08-01,35.50333333333333,26.05,,44.1344444444444,8,26.592500000000005
2009-09-01,49.596666666666664,26.176666666666666,,41.2144444444444,9,31.250833333333336
2009-10-01,29.703333333333333,25.830000000000002,,38.26777777777773,10,25.2325
2009-11-01,24.99666666666667,24.776666666666667,,34.765555555555515,11,21.24833333333333
2009-12-01,36.18,24.099999999999998,,30.293333333333294,12,19.154999999999987
2010-01-01,30.603333333333335,22.97666666666667,,30.59333333333329,1,26.510000000000005
2010-02-01,21.46666666666667,23.963333333333335,,29.416666666666625,2,21.36583333333333
2010-03-01,29.343333333333334,24.416666666666668,,27.13777777777774,3,20.774999999999988
2010-04-01,41.17333333333334,24.69333333333333,,30.66111111111107,4,19.61416666666665
2010-05-01,104.77666666666666,25.47666666666667,,58.43111111111106,5,75.08333333333331
2010-06-01,95.13333333333333,25.900000000000002,,80.36111111111107,6,56.05083333333334
2010-07-01,88.31,25.99666666666667,,96.07333333333328,7,85.54083333333334
2010-08-01,52.73333333333333,26.349999999999998,,78.72555555555552,8,40.80166666666668
2010-09-01,72.29,25.826666666666668,,71.11111111111107,9,39.76916666666667
2010-10-01,64.20666666666666,25.459999999999997,,63.07666666666662,10,33.465
2010-11-01,53.73,23.47,,63.408888888888846,11,54.35499999999999
2010-12-01,29.896666666666665,21.896666666666665,,49.27777777777772,12,52.87250000000001
2011-01-01,14.706666666666669,22.706666666666667,,32.77777777777773,1,32.78583333333336
2011-02-01,24.78,22.826666666666664,,23.127777777777727,2,15.806666666666663
2011-03-01,16.236666666666665,22.789999999999996,,18.5744444444444,3,12.450000000000003
2011-04-01,27.91333333333333,24.11,,22.976666666666617,4,16.909166666666668
2011-05-01,85.43333333333334,24.59,,43.1944444444444,5,35.56166666666668
2011-06-01,98.37666666666667,25.689999999999998,,70.5744444444444,6,56.62083333333332
2011-07-01,81.41666666666667,25.42,,88.40888888888884,7,78.34750000000001
2011-08-01,92.17,25.926666666666666,,90.6544444444444,8,76.72000000000001
2011-09-01,65.06666666666666,25.736666666666665,,79.55111111111107,9,47.9725
2011-10-01,51.67666666666667,25.189999999999998,,69.63777777777773,10,35.94166666666668
2011-11-01,36.843333333333334,24.11333333333333,,51.19555555555551,11,34.00583333333335
2011-12-01,19.86,22.823333333333334,,36.126666666666615,12,24.22583333333332
2012-01-01,22.866666666666664,22.326666666666664,,26.523333333333284,1,30.16166666666667
2012-02-01,24.78333333333333,22.810000000000002,,22.503333333333284,2,15.3375
2012-03-01,35.65,22.916666666666668,,27.76666666666662,3,22.84583333333333
2012-04-01,86.36666666666667,23.683333333333334,,48.93333333333329,4,56.138333333333314
2012-05-01,59.156666666666666,24.736666666666668,,60.391111111111066,5,49.19416666666667
2012-06-01,37.050000000000004,25.899999999999995,,60.857777777777734,6,37.4175
2012-07-01,40.300000000000004,26.083333333333332,,45.50222222222218,7,27.515
2012-08-01,117.44,25.62,,64.92999999999995,8,101.44833333333334
2012-09-01,36.06666666666666,25.909999999999997,,64.60222222222217,9,30.654166666666665
2012-10-01,113.72333333333334,25.286666666666665,,89.07666666666661,10,123.36333333333336
2012-11-01,48.67666666666667,24.363333333333333,,66.15555555555551,11,50.51416666666664
2012-12-01,27.833333333333332,22.923333333333336,,63.41111111111106,12,38.065833333333345
2013-01-01,17.00333333333333,22.76,,31.171111111111063,1,29.445
2013-02-01,12.676666666666668,22.933333333333334,,19.171111111111063,2,10.877500000000003
2013-03-01,36.39666666666667,23.346666666666664,,22.02555555555551,3,15.905
2013-04-01,25.27333333333333,24.493333333333336,,24.782222222222174,4,17.30333333333333
2013-05-01,81.2,24.826666666666668,,47.623333333333285,5,44.15666666666666
2013-06-01,45.203333333333326,25.366666666666664,,50.55888888888884,6,38.87666666666667
2013-07-01,54.173333333333325,25.596666666666668,,60.19222222222216,7,40.08416666666667
2013-08-01,40.660000000000004,26.17,,46.67888888888883,8,30.978333333333335
2013-09-01,56.696666666666665,25.916666666666668,,50.509999999999955,9,30.552500000000006
2013-10-01,56.98,25.23,,51.4455555555555,10,40.781666666666666
2013-11-01,37.846666666666664,24.323333333333334,,50.507777777777726,11,33.065000000000005
2013-12-01,22.560000000000002,23.286666666666665,,39.12888888888884,12,28.275000000000006
2014-01-01,15.066666666666668,23.046666666666667,,25.157777777777724,1,18.39666666666666
2014-02-01,17.53,23.25666666666667,,18.385555555555506,2,9.014166666666668
2014-03-01,18.636666666666667,23.72,,17.077777777777726,3,7.810833333333334
2014-04-01,29.22,24.716666666666665,,21.795555555555506,4,13.213333333333336
2014-05-01,56.57333333333333,24.513333333333335,,34.809999999999945,5,27.500833333333336
2014-06-01,22.11,26.02,,35.96777777777772,6,22.508333333333336
2014-07-01,30.206666666666667,26.343333333333334,,36.29666666666661,7,21.9475
2014-08-01,62.67666666666667,26.209999999999997,,38.33111111111106,8,23.91833333333333
2014-09-01,48.57666666666666,25.623333333333335,,47.15333333333328,9,31.249166666666678
2014-10-01,41.47,25.53333333333333,,50.90777777777773,10,33.00000000000002
2014-11-01,53.15666666666667,24.283333333333335,,47.73444444444439,11,47.63916666666667
2014-12-01,27.743333333333336,22.983333333333334,,40.78999999999996,12,26.722500000000004
2015-01-01,36.85333333333333,22.906666666666666,,39.251111111111065,1,32.54833333333333
2015-02-01,41.3,23.01,,35.29888888888883,2,24.34083333333332
2015-03-01,22.77333333333333,23.399999999999995,,33.642222222222166,3,21.021666666666665
2015-04-01,19.333333333333332,24.77,,27.802222222222166,4,20.810833333333335
2015-05-01,44.02333333333333,25.403333333333332,,28.709999999999948,5,26.668333333333344
2015-06-01,35.89333333333333,26.036666666666665,,33.08333333333328,6,21.297499999999996
2015-07-01,21.55,26.436666666666667,,33.82222222222217,7,22.322500000000005
2015-08-01,56.46,26.843333333333334,,37.96777777777773,8,25.68
2015-09-01,43.663333333333334,26.5,,40.55777777777772,9,25.014166666666675
2015-10-01,44.69333333333333,26.19,,48.272222222222176,10,33.19833333333335
2015-11-01,36.79333333333333,24.46666666666667,,41.71666666666661,11,26.770833333333336
2015-12-01,21.676666666666666,24.003333333333334,,34.38777777777772,12,21.9975
2016-01-01,17.880000000000003,23.070000000000004,,25.449999999999946,1,18.33833333333333
2016-02-01,20.09333333333333,23.25333333333333,,19.88333333333328,2,8.61
2016-03-01,31.093333333333334,24.063333333333333,,23.02222222222217,3,16.833333333333332
2016-04-01,85.05333333333334,24.593333333333334,,45.41333333333328,4,42.86916666666666
2016-05-01,78.55,25.143333333333334,,64.89888888888883,5,46.60916666666667
2016-06-01,50.47,25.683333333333334,,71.35777777777773,6,43.74
2016-07-01,34.61666666666667,26.296666666666667,,54.5455555555555,7,28.060000000000006
2016-08-01,63.74,26.14,,49.608888888888835,8,38.695
2016-09-01,34.25,26.23,,44.20222222222217,9,26.799166666666675
2016-10-01,104.35333333333334,25.573333333333334,,67.44777777777773,10,52.94833333333332
2016-11-01,94.73,24.243333333333336,,77.77777777777773,11,88.37500000000001
2016-12-01,22.930000000000003,23.833333333333332,,74.0044444444444,12,43.48
2017-01-01,26.36,22.19333333333333,,48.00666666666661,1,50.23083333333333
2017-02-01,18.873333333333335,23.156666666666666,,22.72111111111106,2,14.682500000000003
2017-03-01,57.42666666666667,23.353333333333335,,34.21999999999995,3,29.92333333333332
2017-04-01,94.33666666666666,24.099999999999998,,56.87888888888883,4,58.564166666666644
2017-05-01,66.30333333333333,25.05666666666667,,72.68888888888883,5,50.80166666666668
2017-06-01,36.629999999999995,25.893333333333334,,65.7566666666666,6,38.99333333333332
2017-07-01,47.580000000000005,26.25666666666667,,50.17111111111106,7,36.40833333333334
2017-08-01,51.56999999999999,26.636666666666667,,45.25999999999994,8,34.55499999999999
2017-09-01,96.05,26.28333333333333,,65.06666666666662,9,42.49166666666668
2017-10-01,60.59666666666667,25.486666666666668,,69.4055555555555,10,39.01583333333334
2017-11-01,94.43333333333334,24.486666666666668,,83.69333333333329,11,111.74166666666667
2017-12-01,19.433333333333334,23.683333333333334,,58.1544444444444,12,42.11666666666667
2018-01-01,43.919999999999995,23.173333333333332,,52.59555555555551,1,43.47333333333335
2018-02-01,26.393333333333334,22.383333333333336,,29.915555555555503,2,41.38833333333335
2018-03-01,24.786666666666665,23.25333333333333,,31.69999999999995,3,19.92000000000001
2018-04-01,37.67666666666666,24.39,,29.618888888888836,4,20.138333333333314
2018-05-01,40.44,24.756666666666664,,34.30111111111106,5,19.07333333333332
2018-06-01,33.42333333333333,25.846666666666664,,37.17999999999995,6,21.58
2018-07-01,30.28,26.36,,34.71444444444439,7,23.204166666666662
2018-08-01,45.31,26.223333333333333,,36.33777777777773,8,24.73416666666667
2018-09-01,49.54333333333333,25.89,,41.71111111111106,9,31.891666666666666
2018-10-01,74.26333333333334,24.963333333333335,,56.37222222222218,10,44.07333333333335
2018-11-01,32.593333333333334,24.69666666666667,,52.13333333333329,11,30.97000000000001
2018-12-01,15.690000000000003,23.679999999999996,,40.848888888888844,12,24.222499999999997
2019-01-01,16.19333333333333,22.86,,21.49222222222217,1,11.890833333333335
2019-02-01,15.643333333333333,23.406666666666666,,15.842222222222174,2,8.674166666666668
2019-03-01,47.13333333333333,23.646666666666665,,26.323333333333284,3,31.794166666666662
2019-04-01,28.38,24.55666666666667,,30.38555555555551,4,20.234166666666656
2019-05-01,66.71666666666667,25.356666666666666,,47.40999999999995,5,43.36416666666667
2019-06-01,36.20666666666666,26.14,,43.76777777777773,6,26.742500000000003
2019-07-01,40.22333333333333,26.396666666666665,,47.71555555555551,7,31.03416666666667
2019-08-01,37.38,26.71666666666667,,37.93666666666662,8,23.242499999999996
2019-09-01,91.33,26.23,,56.31111111111105,9,38.74333333333335
2019-10-01,39.47666666666667,25.516666666666666,,56.062222222222175,10,33.01083333333334
2019-11-01,21.980000000000004,24.69666666666667,,50.92888888888884,11,30.790833333333335
2019-12-01,27.833333333333332,24.043333333333333,,29.763333333333282,12,21.74916666666666
2020-01-01,22.62333333333333,23.293333333333333,,24.145555555555504,1,15.18833333333333
2020-02-01,24.893333333333334,23.633333333333336,,25.116666666666614,2,17.829166666666666
2020-03-01,52.19333333333333,23.126666666666665,,33.236666666666615,3,33.4125
2020-04-01,19.816666666666666,25.506666666666664,,32.301111111111055,4,22.250000000000004
2020-05-01,44.699999999999996,26.016666666666666,,38.90333333333328,5,28.715
2020-06-01,27.586666666666662,26.603333333333335,,30.701111111111057,6,23.1175
2020-07-01,59.57333333333333,26.650000000000002,,43.95333333333328,7,27.89
2020-08-01,72.34666666666666,26.77,,53.16888888888883,8,34.975
2020-09-01,49.81666666666666,26.189999999999998,,60.578888888888834,9,34.63166666666667
2020-10-01,45.56,25.88333333333333,,55.90777777777773,10,35.231666666666676
2020-11-01,85.92999999999999,24.233333333333334,,60.4355555555555,11,61.06999999999997
2020-12-01,23.816666666666663,23.166666666666668,,51.76888888888883,12,37.18333333333333
2021-01-01,16.816666666666666,22.94666666666667,,42.18777777777772,1,25.216666666666665
2021-02-01,20.05,23.386666666666667,,20.227777777777725,2,8.227500000000001
2021-03-01,42.80333333333334,23.30333333333333,,26.556666666666615,3,26.560000000000006
2021-04-01,43.52,24.046666666666667,,35.45777777777773,4,23.070833333333336
2021-05-01,40.10333333333333,25.150000000000002,,42.142222222222166,5,22.627499999999994
2021-06-01,51.89666666666667,25.373333333333335,,45.17333333333328,6,37.13833333333333
2021-07-01,50.660000000000004,25.886666666666667,,47.553333333333285,7,38.41333333333333
2021-08-01,68.65999999999998,26.173333333333336,,57.072222222222166,8,41.65083333333334
2021-09-01,41.699999999999996,26.21666666666667,,53.67333333333327,9,33.84333333333335
2021-10-01,60.49333333333334,25.373333333333335,,56.951111111111054,10,37.63500000000001
2021-11-01,21.903333333333332,24.679999999999996,,41.365555555555495,11,26.796666666666667
2021-12-01,21.753333333333334,23.683333333333334,,34.71666666666661,12,21.78416666666666
2022-01-01,19.39,22.933333333333334,,21.015555555555498,1,10.488333333333335
2022-02-01,31.996666666666666,22.866666666666664,,24.379999999999942,2,21.399166666666666
2022-03-01,35.46666666666667,23.69666666666667,,28.951111111111057,3,20.951666666666657
2022-04-01,71.75333333333333,23.799999999999997,,46.4055555555555,4,45.22749999999999
2022-05-01,50.77333333333333,25.209999999999997,,52.66444444444439,5,44.25666666666667
2022-06-01,30.94666666666667,26.03666666666666,,51.15777777777772,6,31.067500000000006
2022-07-01,43.85999999999999,25.833333333333332,,41.85999999999994,7,26.39166666666667
2022-08-01,39.84666666666667,26.296666666666667,,38.21777777777772,8,23.092499999999994
2022-09-01,72.22666666666667,26.096666666666664,,51.977777777777725,9,32.415000000000006
2022-10-01,50.21,25.53,,54.0944444444444,10,35.72166666666668
2022-11-01,42.2,24.743333333333336,,54.87888888888884,11,33.98000000000001
2022-12-01,14.979999999999999,22.97,,35.79666666666661,12,20.82583333333332
2023-01-01,24.21666666666667,22.570000000000004,,27.13222222222217,1,25.315000000000005
2023-02-01,13.626666666666667,22.96666666666667,,17.60777777777772,2,9.803333333333335
2023-03-01,23.423333333333336,23.71666666666667,,20.422222222222167,3,8.619166666666667
2023-04-01,40.93666666666667,24.580000000000002,,25.9955555555555,4,20.44166666666666
2023-05-01,70.96999999999998,25.963333333333335,,45.109999999999935,5,34.1225
2023-06-01,37.0,27.083333333333332,,49.63555555555549,6,34.049166666666665
2023-07-01,32.690000000000005,27.326666666666668,,46.8866666666666,7,27.863333333333333
2023-08-01,109.83666666666666,27.143333333333334,,59.84222222222217,8,99.91500000000002
2023-09-01,40.34666666666667,27.113333333333333,,60.95777777777772,9,34.09583333333334
2023-10-01,53.86666666666667,26.646666666666665,,68.01666666666661,10,29.26083333333333
2023-11-01,41.843333333333334,25.456666666666667,,45.35222222222217,11,29.209166666666675
2023-12-01,37.98666666666667,23.936666666666667,,44.565555555555505,12,25.575000000000003
